seed_id,target_id,source_ideology,source_topic,rank,condition
5bD3xJ3MDf4,xKvVXzvfDPs,anti_feminism,beauty_norms,2,anti_profile
5bD3xJ3MDf4,jF5H_9B_RwQ,anti_feminism,beauty_norms,3,anti_profile
5bD3xJ3MDf4,2y-7CZF0qnM,anti_feminism,beauty_norms,4,anti_profile
5bD3xJ3MDf4,r0zn2e-P5x0,anti_feminism,beauty_norms,5,anti_profile
5bD3xJ3MDf4,2nTTu1FyTQg,anti_feminism,beauty_norms,6,anti_profile
5bD3xJ3MDf4,tV17VtAcw9M,anti_feminism,beauty_norms,7,anti_profile
5bD3xJ3MDf4,aL49FHbPBSQ,anti_feminism,beauty_norms,8,anti_profile
5bD3xJ3MDf4,rJGCjSYSo-k,anti_feminism,beauty_norms,9,anti_profile
5bD3xJ3MDf4,VyQWaZ0aTBg,anti_feminism,beauty_norms,10,anti_profile
5bD3xJ3MDf4,Lu2siJYqXgk,anti_feminism,beauty_norms,11,anti_profile
5bD3xJ3MDf4,6P4iYOBw-sQ,anti_feminism,beauty_norms,12,anti_profile
5bD3xJ3MDf4,KCOyva7wgVs,anti_feminism,beauty_norms,13,anti_profile
5bD3xJ3MDf4,izEiVz7uGcc,anti_feminism,beauty_norms,14,anti_profile
5bD3xJ3MDf4,sa75T9mQxvU,anti_feminism,beauty_norms,15,anti_profile
5bD3xJ3MDf4,vNBhTsr1m30,anti_feminism,beauty_norms,16,anti_profile
5bD3xJ3MDf4,-ErDs1gsz6w,anti_feminism,beauty_norms,17,anti_profile
5bD3xJ3MDf4,iQlK9nwsOA4,anti_feminism,beauty_norms,18,anti_profile
5bD3xJ3MDf4,DKrK3oXyMes,anti_feminism,beauty_norms,19,anti_profile
5bD3xJ3MDf4,JsNWE8S_WQI,anti_feminism,beauty_norms,20,anti_profile
39CppyooX14,IjpMbYILx5w,anti_feminism,beauty_norms,1,anti_profile
39CppyooX14,tV17VtAcw9M,anti_feminism,beauty_norms,2,anti_profile
39CppyooX14,iQlK9nwsOA4,anti_feminism,beauty_norms,3,anti_profile
39CppyooX14,MikbGE4YClE,anti_feminism,beauty_norms,4,anti_profile
39CppyooX14,OOOhr3PL4aU,anti_feminism,beauty_norms,5,anti_profile
39CppyooX14,DKrK3oXyMes,anti_feminism,beauty_norms,6,anti_profile
39CppyooX14,F5wV7EZ9CjU,anti_feminism,beauty_norms,7,anti_profile
39CppyooX14,uo16hYHWMg0,anti_feminism,beauty_norms,8,anti_profile
39CppyooX14,AYQHrNxNu8Y,anti_feminism,beauty_norms,9,anti_profile
39CppyooX14,xUwikz7-wEg,anti_feminism,beauty_norms,10,anti_profile
39CppyooX14,nTjUCO6DWj8,anti_feminism,beauty_norms,11,anti_profile
39CppyooX14,NeDrIyYOWk8,anti_feminism,beauty_norms,12,anti_profile
39CppyooX14,gs-h6oFgcQY,anti_feminism,beauty_norms,13,anti_profile
39CppyooX14,2y-7CZF0qnM,anti_feminism,beauty_norms,14,anti_profile
39CppyooX14,qmo3zASNdp8,anti_feminism,beauty_norms,15,anti_profile
39CppyooX14,LclWjFGSomw,anti_feminism,beauty_norms,16,anti_profile
39CppyooX14,JQTnSR0yH2Q,anti_feminism,beauty_norms,17,anti_profile
39CppyooX14,sVvp_DPgFZE,anti_feminism,beauty_norms,18,anti_profile
39CppyooX14,n6TeqOEb5QM,anti_feminism,beauty_norms,19,anti_profile
39CppyooX14,aFQKOX_X7fc,anti_feminism,beauty_norms,20,anti_profile
XCXDjTwbwYU,LclWjFGSomw,feminism,sexual_violence,1,anti_profile
XCXDjTwbwYU,QEnwaVUNCaU,feminism,sexual_violence,2,anti_profile
XCXDjTwbwYU,MTSLWpZYj2I,feminism,sexual_violence,3,anti_profile
XCXDjTwbwYU,nTjUCO6DWj8,feminism,sexual_violence,4,anti_profile
XCXDjTwbwYU,gs-h6oFgcQY,feminism,sexual_violence,5,anti_profile
XCXDjTwbwYU,iQlK9nwsOA4,feminism,sexual_violence,6,anti_profile
XCXDjTwbwYU,OOOhr3PL4aU,feminism,sexual_violence,7,anti_profile
XCXDjTwbwYU,tV17VtAcw9M,feminism,sexual_violence,8,anti_profile
XCXDjTwbwYU,NeDrIyYOWk8,feminism,sexual_violence,9,anti_profile
XCXDjTwbwYU,DKrK3oXyMes,feminism,sexual_violence,10,anti_profile
XCXDjTwbwYU,S8twGbT3mxA,feminism,sexual_violence,11,anti_profile
XCXDjTwbwYU,bZrApNobQo4,feminism,sexual_violence,12,anti_profile
XCXDjTwbwYU,vNBhTsr1m30,feminism,sexual_violence,13,anti_profile
XCXDjTwbwYU,xUwikz7-wEg,feminism,sexual_violence,14,anti_profile
XCXDjTwbwYU,IyvkmUxyxYU,feminism,sexual_violence,15,anti_profile
XCXDjTwbwYU,MbJQ5twZTi4,feminism,sexual_violence,16,anti_profile
XCXDjTwbwYU,O5Qso2Rlxt0,feminism,sexual_violence,17,anti_profile
XCXDjTwbwYU,MiRO29jPhwM,feminism,sexual_violence,18,anti_profile
XCXDjTwbwYU,2y-7CZF0qnM,feminism,sexual_violence,19,anti_profile
XCXDjTwbwYU,bPKl_xJDREQ,feminism,sexual_violence,20,anti_profile
mJXeb5iHSAg,0DcHuMbZjDM,feminism,sexual_violence,1,anti_profile
mJXeb5iHSAg,O-Se7PIdReE,feminism,sexual_violence,2,anti_profile
mJXeb5iHSAg,VpFO15Lykl8,feminism,sexual_violence,3,anti_profile
mJXeb5iHSAg,mGKQaIUvd2Q,feminism,sexual_violence,4,anti_profile
mJXeb5iHSAg,2EtBxXrgbK0,feminism,sexual_violence,5,anti_profile
mJXeb5iHSAg,uOnVQKzfbZI,feminism,sexual_violence,6,anti_profile
mJXeb5iHSAg,oUzwAwTJn_E,feminism,sexual_violence,7,anti_profile
mJXeb5iHSAg,F5wV7EZ9CjU,feminism,sexual_violence,8,anti_profile
mJXeb5iHSAg,VpqzCWo2Ev4,feminism,sexual_violence,9,anti_profile
mJXeb5iHSAg,iQlK9nwsOA4,feminism,sexual_violence,10,anti_profile
mJXeb5iHSAg,BIKjKHpnXBs,feminism,sexual_violence,11,anti_profile
mJXeb5iHSAg,ZPk-6asr_Lc,feminism,sexual_violence,12,anti_profile
mJXeb5iHSAg,hZ9TsUtu9lk,feminism,sexual_violence,13,anti_profile
mJXeb5iHSAg,-FNIAzYLCQA,feminism,sexual_violence,14,anti_profile
mJXeb5iHSAg,36zNS1gtCrM,feminism,sexual_violence,15,anti_profile
mJXeb5iHSAg,HYcujfJvrTs,feminism,sexual_violence,16,anti_profile
mJXeb5iHSAg,MbJQ5twZTi4,feminism,sexual_violence,17,anti_profile
mJXeb5iHSAg,kPPkcLgoNX4,feminism,sexual_violence,18,anti_profile
mJXeb5iHSAg,sVvp_DPgFZE,feminism,sexual_violence,19,anti_profile
